OrderID,CustomerID,OrderDate,ProductID,DiscountedUnitPrice,Quantity,Country,ProductName,CategoryID,UndiscountedUnitPrice,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,Revenue,Discount,%Discount
10298,HUNGO,10/6/1994,2,15.2,40,Ireland,Chang,1,19,17,40,25,0,Beverages,608,3.8,20
10298,HUNGO,10/6/1994,36,15.2,40,Ireland,Inlagd Sill,8,19,112,0,20,0,Seafood,608,3.8,20
10298,HUNGO,10/6/1994,59,44,30,Ireland,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,1320,11,20
10298,HUNGO,10/6/1994,62,39.4,15,Ireland,Tarte au sucre,3,49.3,17,0,0,0,Confections,591,9.9,20.0811359
10299,RICAR,10/7/1994,19,7.3,15,Brazil,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,109.5,1.9,20.65217391
10299,RICAR,10/7/1994,70,12,20,Brazil,Outback Lager,1,15,15,10,30,0,Beverages,240,3,20
10300,MAGAA,10/10/1994,66,13.6,30,Italy,Louisiana Hot Spiced Okra,2,17,4,100,20,0,Condiments,408,3.4,20
10300,MAGAA,10/10/1994,68,10,20,Italy,Scottish Longbreads,3,12.5,6,10,15,0,Confections,200,2.5,20
10301,WANDK,10/10/1994,40,14.7,10,Germany,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,147,3.7,20.10869565
10301,WANDK,10/10/1994,56,30.4,20,Germany,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,608,7.6,20
10302,SUPRD,10/11/1994,17,31.2,40,Belgium,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1248,7.8,20
10302,SUPRD,10/11/1994,28,36.4,28,Belgium,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,1019.2,9.2,20.1754386
10302,SUPRD,10/11/1994,43,36.8,12,Belgium,Ipoh Coffee,1,46,17,10,25,0,Beverages,441.6,9.2,20
10303,GODOS,10/12/1994,40,14.7,40,Spain,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,588,3.7,20.10869565
10303,GODOS,10/12/1994,65,16.8,30,Spain,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,504,4.25,20.19002375
10303,GODOS,10/12/1994,68,10,15,Spain,Scottish Longbreads,3,12.5,6,10,15,0,Confections,150,2.5,20
10304,TORTU,10/13/1994,49,16,30,Mexico,Maxilaku,3,20,10,60,15,0,Confections,480,4,20
10304,TORTU,10/13/1994,59,44,10,Mexico,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,440,11,20
10304,TORTU,10/13/1994,71,17.2,2,Mexico,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,34.4,4.3,20
10305,OLDWO,10/14/1994,18,50,25,USA,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1250,12.5,20
10305,OLDWO,10/14/1994,29,99,25,USA,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,2475,24.79,20.02585023
10305,OLDWO,10/14/1994,39,14.4,30,USA,Chartreuse verte,1,18,69,0,5,0,Beverages,432,3.6,20
10306,ROMEY,10/17/1994,30,20.7,10,Spain,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,207,5.19,20.04634994
10306,ROMEY,10/17/1994,53,26.2,10,Spain,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,262,6.6,20.12195122
10306,ROMEY,10/17/1994,54,5.9,5,Spain,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,29.5,1.55,20.80536913
10307,LONEP,10/18/1994,62,39.4,10,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,394,9.9,20.0811359
10307,LONEP,10/18/1994,68,10,3,USA,Scottish Longbreads,3,12.5,6,10,15,0,Confections,30,2.5,20
10308,ANATR,10/19/1994,69,28.8,1,Mexico,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,28.8,7.2,20
10308,ANATR,10/19/1994,70,12,5,Mexico,Outback Lager,1,15,15,10,30,0,Beverages,60,3,20
10309,HUNGO,10/20/1994,4,17.6,20,Ireland,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,352,4.4,20
10309,HUNGO,10/20/1994,6,20,30,Ireland,Grandma's Boysenberry Spread,2,25,120,0,25,0,Condiments,600,5,20
10309,HUNGO,10/20/1994,42,11.2,2,Ireland,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,22.4,2.8,20
10309,HUNGO,10/20/1994,43,36.8,20,Ireland,Ipoh Coffee,1,46,17,10,25,0,Beverages,736,9.2,20
10309,HUNGO,10/20/1994,71,17.2,3,Ireland,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,51.6,4.3,20
10310,THEBI,10/21/1994,16,13.9,10,USA,Pavlova,3,17.45,29,0,10,0,Confections,139,3.55,20.34383954
10310,THEBI,10/21/1994,62,39.4,5,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,197,9.9,20.0811359
10311,DUMON,10/21/1994,42,11.2,6,France,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,67.2,2.8,20
10311,DUMON,10/21/1994,69,28.8,7,France,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,201.6,7.2,20
10312,WANDK,10/24/1994,28,36.4,4,Germany,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,145.6,9.2,20.1754386
10312,WANDK,10/24/1994,43,36.8,24,Germany,Ipoh Coffee,1,46,17,10,25,0,Beverages,883.2,9.2,20
10312,WANDK,10/24/1994,53,26.2,20,Germany,Perth Pasties,6,32.8,0,0,0,1,Meat/Poultry,524,6.6,20.12195122
10312,WANDK,10/24/1994,75,6.2,10,Germany,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,62,1.55,20
10313,QUICK,10/25/1994,36,15.2,12,Germany,Inlagd Sill,8,19,112,0,20,0,Seafood,182.4,3.8,20
10314,RATTC,10/26/1994,32,25.6,40,USA,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,1024,6.4,20
10314,RATTC,10/26/1994,58,10.6,30,USA,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,318,2.65,20
10314,RATTC,10/26/1994,62,39.4,25,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,985,9.9,20.0811359
10315,ISLAT,10/27/1994,34,11.2,14,UK,Sasquatch Ale,1,14,111,0,15,0,Beverages,156.8,2.8,20
10315,ISLAT,10/27/1994,70,12,30,UK,Outback Lager,1,15,15,10,30,0,Beverages,360,3,20
10316,RATTC,10/28/1994,41,7.7,10,USA,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,77,1.95,20.20725389
10316,RATTC,10/28/1994,62,39.4,70,USA,Tarte au sucre,3,49.3,17,0,0,0,Confections,2758,9.9,20.0811359
10317,LONEP,10/31/1994,1,14.4,20,USA,Chai,1,18,39,0,10,0,Beverages,288,3.6,20
10318,ISLAT,11/1/1994,41,7.7,20,UK,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,154,1.95,20.20725389
10318,ISLAT,11/1/1994,76,14.4,6,UK,Lakkalikööri,1,18,57,0,20,0,Beverages,86.4,3.6,20
10319,TORTU,11/2/1994,17,31.2,8,Mexico,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,249.6,7.8,20
10319,TORTU,11/2/1994,28,36.4,14,Mexico,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,509.6,9.2,20.1754386
10319,TORTU,11/2/1994,76,14.4,30,Mexico,Lakkalikööri,1,18,57,0,20,0,Beverages,432,3.6,20
10320,WARTH,11/3/1994,71,17.2,30,Finland,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,516,4.3,20
10321,ISLAT,11/3/1994,35,14.4,10,UK,Steeleye Stout,1,18,20,0,15,0,Beverages,144,3.6,20
10322,PERIC,11/4/1994,52,5.6,20,Mexico,Filo Mix,5,7,38,0,25,0,Grains/Cereals,112,1.4,20
10323,KOENE,11/7/1994,15,12.4,5,Germany,Genen Shouyu,2,15.5,39,0,5,0,Condiments,62,3.1,20
10323,KOENE,11/7/1994,25,11.2,4,Germany,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,44.8,2.8,20
10323,KOENE,11/7/1994,39,14.4,4,Germany,Chartreuse verte,1,18,69,0,5,0,Beverages,57.6,3.6,20
10324,SAVEA,11/8/1994,16,13.9,21,USA,Pavlova,3,17.45,29,0,10,0,Confections,291.9,3.55,20.34383954
10324,SAVEA,11/8/1994,35,14.4,70,USA,Steeleye Stout,1,18,20,0,15,0,Beverages,1008,3.6,20
10324,SAVEA,11/8/1994,46,9.6,30,USA,Spegesild,8,12,95,0,0,0,Seafood,288,2.4,20
10324,SAVEA,11/8/1994,59,44,40,USA,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,1760,11,20
10324,SAVEA,11/8/1994,63,35.1,80,USA,Vegie-spread,2,43.9,24,0,5,0,Condiments,2808,8.8,20.04555809
10325,KOENE,11/9/1994,6,20,6,Germany,Grandma's Boysenberry Spread,2,25,120,0,25,0,Condiments,120,5,20
10325,KOENE,11/9/1994,13,4.8,12,Germany,Konbu,8,6,24,0,5,0,Seafood,57.6,1.2,20
10325,KOENE,11/9/1994,14,18.6,9,Germany,Tofu,7,23.25,35,0,0,0,Produce,167.4,4.65,20
10325,KOENE,11/9/1994,31,10,4,Germany,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,40,2.5,20
10325,KOENE,11/9/1994,72,27.8,40,Germany,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1112,7,20.11494253
10326,BOLID,11/10/1994,4,17.6,24,Spain,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,422.4,4.4,20
10326,BOLID,11/10/1994,57,15.6,16,Spain,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,249.6,3.9,20
10326,BOLID,11/10/1994,75,6.2,50,Spain,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,310,1.55,20
10327,FOLKO,11/11/1994,2,15.2,25,Sweden,Chang,1,19,17,40,25,0,Beverages,380,3.8,20
10327,FOLKO,11/11/1994,11,16.8,50,Sweden,Queso Cabrales,4,21,22,30,30,0,Dairy Products,840,4.2,20
10327,FOLKO,11/11/1994,30,20.7,35,Sweden,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,724.5,5.19,20.04634994
10327,FOLKO,11/11/1994,58,10.6,30,Sweden,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,318,2.65,20
10328,FURIB,11/14/1994,59,44,9,Portugal,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,396,11,20
10328,FURIB,11/14/1994,65,16.8,40,Portugal,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,672,4.25,20.19002375
10328,FURIB,11/14/1994,68,10,10,Portugal,Scottish Longbreads,3,12.5,6,10,15,0,Confections,100,2.5,20
10329,SPLIR,11/15/1994,19,7.3,10,USA,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,73,1.9,20.65217391
10329,SPLIR,11/15/1994,30,20.7,8,USA,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,165.6,5.19,20.04634994
10329,SPLIR,11/15/1994,38,210.8,20,USA,Côte de Blaye,1,263.5,17,0,15,0,Beverages,4216,52.7,20
10329,SPLIR,11/15/1994,56,30.4,12,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,364.8,7.6,20
10330,LILAS,11/16/1994,26,24.9,50,Venezuela,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,1245,6.33,20.26897214
10330,LILAS,11/16/1994,72,27.8,25,Venezuela,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,695,7,20.11494253
10331,BONAP,11/16/1994,54,5.9,15,France,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,88.5,1.55,20.80536913
10332,MEREP,11/17/1994,18,50,40,Canada,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,2000,12.5,20
10332,MEREP,11/17/1994,42,11.2,10,Canada,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,112,2.8,20
10332,MEREP,11/17/1994,47,7.6,16,Canada,Zaanse koeken,3,9.5,36,0,0,0,Confections,121.6,1.9,20
10333,WARTH,11/18/1994,14,18.6,10,Finland,Tofu,7,23.25,35,0,0,0,Produce,186,4.65,20
10333,WARTH,11/18/1994,21,8,10,Finland,Sir Rodney's Scones,3,10,3,40,5,0,Confections,80,2,20
10333,WARTH,11/18/1994,71,17.2,40,Finland,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,688,4.3,20
10334,VICTE,11/21/1994,52,5.6,8,France,Filo Mix,5,7,38,0,25,0,Grains/Cereals,44.8,1.4,20
10334,VICTE,11/21/1994,68,10,10,France,Scottish Longbreads,3,12.5,6,10,15,0,Confections,100,2.5,20
10335,HUNGO,11/22/1994,2,15.2,7,Ireland,Chang,1,19,17,40,25,0,Beverages,106.4,3.8,20
10335,HUNGO,11/22/1994,31,10,25,Ireland,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,250,2.5,20
10335,HUNGO,11/22/1994,32,25.6,6,Ireland,Mascarpone Fabioli,4,32,9,40,25,0,Dairy Products,153.6,6.4,20
10335,HUNGO,11/22/1994,51,42.4,48,Ireland,Manjimup Dried Apples,7,53,20,0,10,0,Produce,2035.2,10.6,20
10336,PRINI,11/23/1994,4,17.6,18,Portugal,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,316.8,4.4,20
10337,FRANK,11/24/1994,23,7.2,40,Germany,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,288,1.8,20
10337,FRANK,11/24/1994,26,24.9,24,Germany,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,597.6,6.33,20.26897214
10337,FRANK,11/24/1994,36,15.2,20,Germany,Inlagd Sill,8,19,112,0,20,0,Seafood,304,3.8,20
10337,FRANK,11/24/1994,37,20.8,28,Germany,Gravad lax,8,26,11,50,25,0,Seafood,582.4,5.2,20
10337,FRANK,11/24/1994,72,27.8,25,Germany,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,695,7,20.11494253
10338,OLDWO,11/25/1994,17,31.2,20,USA,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,624,7.8,20
10338,OLDWO,11/25/1994,30,20.7,15,USA,Nord-Ost Matjeshering,8,25.89,10,0,15,0,Seafood,310.5,5.19,20.04634994
10339,MEREP,11/28/1994,4,17.6,10,Canada,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,176,4.4,20
10339,MEREP,11/28/1994,17,31.2,70,Canada,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,2184,7.8,20
10339,MEREP,11/28/1994,62,39.4,28,Canada,Tarte au sucre,3,49.3,17,0,0,0,Confections,1103.2,9.9,20.0811359
10340,BONAP,11/29/1994,18,50,20,France,Carnarvon Tigers,8,62.5,42,0,0,0,Seafood,1000,12.5,20
10340,BONAP,11/29/1994,41,7.7,12,France,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,92.4,1.95,20.20725389
10340,BONAP,11/29/1994,43,36.8,40,France,Ipoh Coffee,1,46,17,10,25,0,Beverages,1472,9.2,20
10341,SIMOB,11/29/1994,33,2,8,Denmark,Geitost,4,2.5,112,0,20,0,Dairy Products,16,0.5,20
10341,SIMOB,11/29/1994,59,44,9,Denmark,Raclette Courdavault,4,55,79,0,0,0,Dairy Products,396,11,20
10342,FRANK,11/30/1994,2,15.2,24,Germany,Chang,1,19,17,40,25,0,Beverages,364.8,3.8,20
10342,FRANK,11/30/1994,31,10,56,Germany,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,560,2.5,20
10342,FRANK,11/30/1994,36,15.2,40,Germany,Inlagd Sill,8,19,112,0,20,0,Seafood,608,3.8,20
10342,FRANK,11/30/1994,55,19.2,40,Germany,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,768,4.8,20
10343,LEHMS,12/1/1994,64,26.6,50,Germany,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,1330,6.65,20
10343,LEHMS,12/1/1994,68,10,4,Germany,Scottish Longbreads,3,12.5,6,10,15,0,Confections,40,2.5,20
10343,LEHMS,12/1/1994,76,14.4,15,Germany,Lakkalikööri,1,18,57,0,20,0,Beverages,216,3.6,20
10344,WHITC,12/2/1994,4,17.6,35,USA,Chef Anton's Cajun Seasoning,2,22,53,0,0,0,Condiments,616,4.4,20
10344,WHITC,12/2/1994,8,32,70,USA,Northwoods Cranberry Sauce,2,40,6,0,0,0,Condiments,2240,8,20
10345,QUICK,12/5/1994,8,32,70,Germany,Northwoods Cranberry Sauce,2,40,6,0,0,0,Condiments,2240,8,20
10345,QUICK,12/5/1994,19,7.3,80,Germany,Teatime Chocolate Biscuits,3,9.2,25,0,5,0,Confections,584,1.9,20.65217391
10345,QUICK,12/5/1994,42,11.2,9,Germany,Singaporean Hokkien Fried Mee,5,14,26,0,0,1,Grains/Cereals,100.8,2.8,20
10346,RATTC,12/6/1994,17,31.2,36,USA,Alice Mutton,6,39,0,0,0,1,Meat/Poultry,1123.2,7.8,20
10346,RATTC,12/6/1994,56,30.4,20,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,608,7.6,20
10347,FAMIA,12/7/1994,25,11.2,10,Brazil,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,112,2.8,20
10347,FAMIA,12/7/1994,39,14.4,50,Brazil,Chartreuse verte,1,18,69,0,5,0,Beverages,720,3.6,20
10347,FAMIA,12/7/1994,40,14.7,4,Brazil,Boston Crab Meat,8,18.4,123,0,30,0,Seafood,58.8,3.7,20.10869565
10347,FAMIA,12/7/1994,75,6.2,6,Brazil,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,37.2,1.55,20
10348,WANDK,12/8/1994,1,14.4,15,Germany,Chai,1,18,39,0,10,0,Beverages,216,3.6,20
10348,WANDK,12/8/1994,23,7.2,25,Germany,Tunnbröd,5,9,61,0,25,0,Grains/Cereals,180,1.8,20
10349,SPLIR,12/9/1994,54,5.9,24,USA,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,141.6,1.55,20.80536913
10350,LAMAI,12/12/1994,50,13,15,France,Valkoinen suklaa,3,16.25,65,0,30,0,Confections,195,3.25,20
10350,LAMAI,12/12/1994,69,28.8,18,France,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,518.4,7.2,20
10351,ERNSH,12/12/1994,38,210.8,20,Austria,Côte de Blaye,1,263.5,17,0,15,0,Beverages,4216,52.7,20
10351,ERNSH,12/12/1994,41,7.7,13,Austria,Jack's New England Clam Chowder,8,9.65,85,0,10,0,Seafood,100.1,1.95,20.20725389
10351,ERNSH,12/12/1994,44,15.5,77,Austria,Gula Malacca,2,19.45,27,0,15,0,Condiments,1193.5,3.95,20.30848329
10351,ERNSH,12/12/1994,65,16.8,10,Austria,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,168,4.25,20.19002375
10352,FURIB,12/13/1994,24,3.6,10,Portugal,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,36,0.9,20
10352,FURIB,12/13/1994,54,5.9,20,Portugal,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,118,1.55,20.80536913
10353,PICCO,12/14/1994,11,16.8,12,Austria,Queso Cabrales,4,21,22,30,30,0,Dairy Products,201.6,4.2,20
10353,PICCO,12/14/1994,38,210.8,50,Austria,Côte de Blaye,1,263.5,17,0,15,0,Beverages,10540,52.7,20
10354,PERIC,12/15/1994,1,14.4,12,Mexico,Chai,1,18,39,0,10,0,Beverages,172.8,3.6,20
10354,PERIC,12/15/1994,29,99,4,Mexico,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,396,24.79,20.02585023
10355,AROUT,12/16/1994,24,3.6,25,UK,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,90,0.9,20
10355,AROUT,12/16/1994,57,15.6,25,UK,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,390,3.9,20
10356,WANDK,12/19/1994,31,10,30,Germany,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,300,2.5,20
10356,WANDK,12/19/1994,55,19.2,12,Germany,Pâté chinois,6,24,115,0,20,0,Meat/Poultry,230.4,4.8,20
10356,WANDK,12/19/1994,69,28.8,20,Germany,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,576,7.2,20
10357,LILAS,12/20/1994,10,24.8,30,Venezuela,Ikura,8,31,31,0,0,0,Seafood,744,6.2,20
10357,LILAS,12/20/1994,26,24.9,16,Venezuela,Gumbär Gummibärchen,3,31.23,15,0,0,0,Confections,398.4,6.33,20.26897214
10357,LILAS,12/20/1994,60,27.2,8,Venezuela,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,217.6,6.8,20
10358,LAMAI,12/21/1994,24,3.6,10,France,Guaraná Fantástica,1,4.5,20,0,0,1,Beverages,36,0.9,20
10358,LAMAI,12/21/1994,34,11.2,10,France,Sasquatch Ale,1,14,111,0,15,0,Beverages,112,2.8,20
10358,LAMAI,12/21/1994,36,15.2,20,France,Inlagd Sill,8,19,112,0,20,0,Seafood,304,3.8,20
10359,SEVES,12/22/1994,16,13.9,56,UK,Pavlova,3,17.45,29,0,10,0,Confections,778.4,3.55,20.34383954
10359,SEVES,12/22/1994,31,10,70,UK,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,700,2.5,20
10359,SEVES,12/22/1994,60,27.2,80,UK,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,2176,6.8,20
10360,BLONP,12/23/1994,28,36.4,30,France,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,1092,9.2,20.1754386
10360,BLONP,12/23/1994,29,99,35,France,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,3465,24.79,20.02585023
10360,BLONP,12/23/1994,38,210.8,10,France,Côte de Blaye,1,263.5,17,0,15,0,Beverages,2108,52.7,20
10360,BLONP,12/23/1994,49,16,35,France,Maxilaku,3,20,10,60,15,0,Confections,560,4,20
10360,BLONP,12/23/1994,54,5.9,28,France,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,165.2,1.55,20.80536913
10361,QUICK,12/23/1994,39,14.4,54,Germany,Chartreuse verte,1,18,69,0,5,0,Beverages,777.6,3.6,20
10361,QUICK,12/23/1994,60,27.2,55,Germany,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,1496,6.8,20
10362,BONAP,12/26/1994,25,11.2,50,France,NuNuCa NuÃ-Nougat-Creme,3,14,76,0,30,0,Confections,560,2.8,20
10362,BONAP,12/26/1994,51,42.4,20,France,Manjimup Dried Apples,7,53,20,0,10,0,Produce,848,10.6,20
10362,BONAP,12/26/1994,54,5.9,24,France,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,141.6,1.55,20.80536913
10363,DRACD,12/27/1994,31,10,20,Germany,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,200,2.5,20
10363,DRACD,12/27/1994,75,6.2,12,Germany,Rhönbräu Klosterbier,1,7.75,125,0,25,0,Beverages,74.4,1.55,20
10363,DRACD,12/27/1994,76,14.4,12,Germany,Lakkalikööri,1,18,57,0,20,0,Beverages,172.8,3.6,20
10364,EASTC,12/27/1994,69,28.8,30,UK,Gudbrandsdalsost,4,36,26,0,15,0,Dairy Products,864,7.2,20
10364,EASTC,12/27/1994,71,17.2,5,UK,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,86,4.3,20
10365,ANTON,12/28/1994,11,16.8,24,Mexico,Queso Cabrales,4,21,22,30,30,0,Dairy Products,403.2,4.2,20
10366,GALED,12/29/1994,65,16.8,5,Spain,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,84,4.25,20.19002375
10366,GALED,12/29/1994,77,10.4,5,Spain,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,52,2.6,20
10367,VAFFE,12/29/1994,34,11.2,36,Denmark,Sasquatch Ale,1,14,111,0,15,0,Beverages,403.2,2.8,20
10367,VAFFE,12/29/1994,54,5.9,18,Denmark,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,106.2,1.55,20.80536913
10367,VAFFE,12/29/1994,65,16.8,15,Denmark,Louisiana Fiery Hot Pepper Sauce,2,21.05,76,0,0,0,Condiments,252,4.25,20.19002375
10367,VAFFE,12/29/1994,77,10.4,7,Denmark,Original Frankfurter grüne Soße,2,13,32,0,15,0,Condiments,72.8,2.6,20
10368,ERNSH,12/30/1994,21,8,5,Austria,Sir Rodney's Scones,3,10,3,40,5,0,Confections,40,2,20
10368,ERNSH,12/30/1994,28,36.4,13,Austria,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,473.2,9.2,20.1754386
10368,ERNSH,12/30/1994,57,15.6,25,Austria,Ravioli Angelo,5,19.5,36,0,20,0,Grains/Cereals,390,3.9,20
10368,ERNSH,12/30/1994,64,26.6,35,Austria,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,931,6.65,20
10369,SPLIR,1/2/1995,29,99,20,USA,Thüringer Rostbratwurst,6,123.79,0,0,0,1,Meat/Poultry,1980,24.79,20.02585023
10369,SPLIR,1/2/1995,56,30.4,18,USA,Gnocchi di nonna Alice,5,38,21,10,30,0,Grains/Cereals,547.2,7.6,20
10370,CHOPS,1/3/1995,1,14.4,15,Switzerland,Chai,1,18,39,0,10,0,Beverages,216,3.6,20
10370,CHOPS,1/3/1995,64,26.6,30,Switzerland,Wimmers gute Semmelknödel,5,33.25,22,80,30,0,Grains/Cereals,798,6.65,20
10370,CHOPS,1/3/1995,74,8,20,Switzerland,Longlife Tofu,7,10,4,20,5,0,Produce,160,2,20
10371,LAMAI,1/3/1995,36,15.2,6,France,Inlagd Sill,8,19,112,0,20,0,Seafood,91.2,3.8,20
10372,QUEEN,1/4/1995,20,64.8,12,Brazil,Sir Rodney's Marmalade,3,81,40,0,0,0,Confections,777.6,16.2,20
10372,QUEEN,1/4/1995,38,210.8,40,Brazil,Côte de Blaye,1,263.5,17,0,15,0,Beverages,8432,52.7,20
10372,QUEEN,1/4/1995,60,27.2,70,Brazil,Camembert Pierrot,4,34,19,0,0,0,Dairy Products,1904,6.8,20
10372,QUEEN,1/4/1995,72,27.8,42,Brazil,Mozzarella di Giovanni,4,34.8,14,0,0,0,Dairy Products,1167.6,7,20.11494253
10373,HUNGO,1/5/1995,58,10.6,80,Ireland,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,848,2.65,20
10373,HUNGO,1/5/1995,71,17.2,50,Ireland,FlÃ¸temysost,4,21.5,26,0,0,0,Dairy Products,860,4.3,20
10374,WOLZA,1/5/1995,31,10,30,Poland,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,300,2.5,20
10374,WOLZA,1/5/1995,58,10.6,15,Poland,Escargots de Bourgogne,8,13.25,62,0,20,0,Seafood,159,2.65,20
10375,HUNGC,1/6/1995,14,18.6,15,USA,Tofu,7,23.25,35,0,0,0,Produce,279,4.65,20
10375,HUNGC,1/6/1995,54,5.9,10,USA,Tourtière,6,7.45,21,0,10,0,Meat/Poultry,59,1.55,20.80536913
10376,MEREP,1/9/1995,31,10,42,Canada,Gorgonzola Telino,4,12.5,0,70,20,0,Dairy Products,420,2.5,20
10377,SEVES,1/9/1995,28,36.4,20,UK,Rössle Sauerkraut,7,45.6,26,0,0,1,Produce,728,9.2,20.1754386
